epoch;dice_coef;loss;precision;recall;val_dice_coef;val_loss;val_precision;val_recall
0;0.006887039635330439;0.3350922465324402;0.004589309450238943;0.1108044683933258;4.863006664024283e-10;0.0523960255086422;0.0;0.0
1;4.349284543625487e-10;0.04707738012075424;0.0;0.0;4.750634885475336e-10;0.036976054310798645;0.0;0.0
2;0.003495922777801752;0.0328838974237442;0.33949199318885803;0.0017630996881052852;0.01128900982439518;0.03072625957429409;0.6693311333656311;0.005703512579202652
3;0.22720612585544586;0.029572250321507454;0.7666462063789368;0.17281395196914673;0.6037197113037109;0.024512019008398056;0.7513477802276611;0.5323016047477722
4;0.5160815119743347;0.026549559086561203;0.7904422283172607;0.42683032155036926;0.5576480627059937;0.023812200874090195;0.863524317741394;0.44909247756004333
5;0.544922411441803;0.024867039173841476;0.8032897710800171;0.45502710342407227;0.46234577894210815;0.024410009384155273;0.8851871490478516;0.3431852459907532
6;0.5671601295471191;0.02329959347844124;0.8135464191436768;0.4755493104457855;0.4526725709438324;0.025058584287762642;0.9482594132423401;0.3271773159503937
7;0.5869450569152832;0.022412609308958054;0.8118404150009155;0.500377893447876;0.5431663990020752;0.023394662886857986;0.9334675073623657;0.4060317277908325
8;0.6237378716468811;0.02095564641058445;0.8166740536689758;0.5388648509979248;0.5788277387619019;0.021926574409008026;0.9353020191192627;0.44739261269569397
9;0.6642256379127502;0.019260676577687263;0.8287522792816162;0.5872541069984436;0.6576129198074341;0.018811127170920372;0.8552963137626648;0.5649383664131165
10;0.6975055932998657;0.017956247553229332;0.8362082839012146;0.6274963617324829;0.6707850098609924;0.01772819645702839;0.8592627048492432;0.5761219263076782
11;0.7171547412872314;0.017243580892682076;0.8357029557228088;0.6549682021141052;0.7116965651512146;0.01655658520758152;0.8603144884109497;0.6255784630775452
12;0.7417888641357422;0.01572643779218197;0.8388055562973022;0.6894406080245972;0.7298716902732849;0.016103345900774002;0.8399445414543152;0.6657596826553345
13;0.7430631518363953;0.01571589522063732;0.8391621112823486;0.6909633874893188;0.7350829839706421;0.01665901020169258;0.7646336555480957;0.7271886467933655
14;0.7556371092796326;0.014832258224487305;0.841139018535614;0.709577202796936;0.7628536224365234;0.014394951984286308;0.8187313079833984;0.7288050651550293
15;0.7793159484863281;0.013803976587951183;0.8488575220108032;0.7404577732086182;0.7733715176582336;0.014073055237531662;0.8385939002037048;0.733356773853302
16;0.779113233089447;0.014135652221739292;0.8463165163993835;0.7440620064735413;0.7421427369117737;0.015168455429375172;0.8765482902526855;0.6568475961685181
17;0.7909117341041565;0.013265305198729038;0.8506832122802734;0.7576490640640259;0.7708579301834106;0.014152869582176208;0.8866230845451355;0.6928304433822632
18;0.8017471432685852;0.012293089181184769;0.8590507507324219;0.7680309414863586;0.7531183362007141;0.014516565948724747;0.9249060153961182;0.653266966342926
19;0.8217718601226807;0.011037099175155163;0.8670582175254822;0.7944017052650452;0.7810664176940918;0.013838491402566433;0.9299877882003784;0.684378445148468
20;0.844309389591217;0.009776771068572998;0.8776979446411133;0.8221717476844788;0.8191719055175781;0.01131941843777895;0.8864411115646362;0.7701337337493896
21;0.8283132314682007;0.011321566067636013;0.8685430288314819;0.8044148087501526;0.8039495348930359;0.012139836326241493;0.8926337957382202;0.7399538159370422
