epoch;dice_coef;loss;precision;recall;val_dice_coef;val_loss;val_precision;val_recall
0;0.04910427704453468;0.15403491258621216;0.23306366801261902;0.06036209687590599;0.5648916363716125;0.0453118234872818;0.5404331088066101;0.6431497931480408
1;0.4953710734844208;0.05488148331642151;0.7711470127105713;0.41019678115844727;0.6062372326850891;0.03139561414718628;0.6514228582382202;0.6001502871513367
2;0.5350971221923828;0.04757228121161461;0.79592365026474;0.4425031244754791;0.6417832970619202;0.02461508847773075;0.7473523616790771;0.5950562953948975
3;0.5921961665153503;0.0408138781785965;0.8034709692001343;0.5088821053504944;0.6918898820877075;0.021189000457525253;0.7599005699157715;0.6597344875335693
4;0.6924614310264587;0.03375455364584923;0.8236058354377747;0.6322722434997559;0.7077142596244812;0.017519019544124603;0.7766007781028748;0.6855142712593079
5;0.7467316389083862;0.028855368494987488;0.8411701321601868;0.7010396122932434;0.7153897881507874;0.016850294545292854;0.8379502892494202;0.6571671962738037
6;0.7695056200027466;0.026297710835933685;0.8479523658752441;0.7314882278442383;0.7561938762664795;0.01489262841641903;0.8512009382247925;0.7041115760803223
7;0.798749566078186;0.023091649636626244;0.858025312423706;0.7670368552207947;0.7923731803894043;0.013656498864293098;0.8400908708572388;0.7640533447265625
8;0.8158232569694519;0.02115435153245926;0.8692825436592102;0.785530149936676;0.7736518383026123;0.015094134025275707;0.7911407351493835;0.7814064621925354
9;0.8183057904243469;0.021100252866744995;0.868804395198822;0.7913321852684021;0.7973414063453674;0.014189397916197777;0.8163924217224121;0.8074061870574951
10;0.8348478674888611;0.018909282982349396;0.8788303732872009;0.8103464841842651;0.782651424407959;0.014773230068385601;0.765784502029419;0.8271098136901855
11;0.8476212024688721;0.017600668594241142;0.8872695565223694;0.8240217566490173;0.8285249471664429;0.011439687572419643;0.8681683540344238;0.8018237352371216
12;0.8541293144226074;0.01685943827033043;0.8905497789382935;0.8310017585754395;0.8103634119033813;0.012467028573155403;0.7924259305000305;0.8487632870674133
13;0.8655834197998047;0.015314605087041855;0.897252082824707;0.8463885188102722;0.7726751565933228;0.014741373248398304;0.7569547295570374;0.8025633096694946
14;0.8695886731147766;0.01453421264886856;0.9019469618797302;0.8494462370872498;0.80560702085495;0.012773256748914719;0.7716075778007507;0.8634870648384094
15;0.8742827773094177;0.013974156230688095;0.9012990593910217;0.857064962387085;0.8198860883712769;0.012603327631950378;0.7783253192901611;0.8783187866210938
16;0.8853535056114197;0.012466276995837688;0.9094614386558533;0.8692452311515808;0.8266613483428955;0.011306323111057281;0.8386340141296387;0.832548975944519
17;0.8895267248153687;0.012055967934429646;0.9112206101417542;0.8765535950660706;0.7827690839767456;0.01469690166413784;0.7918224334716797;0.8080409169197083
18;0.8982308506965637;0.01092307548969984;0.917557418346405;0.8854812979698181;0.8406884670257568;0.010630280710756779;0.8523442149162292;0.8458464741706848
19;0.9108946323394775;0.009429731406271458;0.9257481098175049;0.8995698094367981;0.8246091604232788;0.013139152899384499;0.7739892601966858;0.9010396599769592
20;0.9056852459907532;0.010291855782270432;0.9237726926803589;0.8932340741157532;0.8281522393226624;0.01086567435413599;0.8559337854385376;0.8122144937515259
21;0.9077833294868469;0.009958463720977306;0.92399662733078;0.8956431150436401;0.8621072173118591;0.009377401322126389;0.8585564494132996;0.8740413784980774
22;0.9237568378448486;0.007867163978517056;0.9353137016296387;0.9146776795387268;0.8442257046699524;0.011193091981112957;0.8103616833686829;0.8976892232894897
23;0.9166271090507507;0.00898708775639534;0.9291496872901917;0.9080978035926819;0.6922318339347839;0.029290765523910522;0.5811956524848938;0.8943341970443726
24;0.8943924903869629;0.011647247709333897;0.9144641757011414;0.8819988369941711;0.868177592754364;0.009287609718739986;0.8692106604576111;0.8718283176422119
