epoch;dice_coef;loss;precision;recall;val_dice_coef;val_loss;val_precision;val_recall
0;0.004568280652165413;0.2423013597726822;0.0027878584805876017;0.07655218243598938;4.875319592478888e-10;0.05072438716888428;0.0;0.0
1;0.013418399728834629;0.04076724126935005;0.20374393463134766;0.0076540191657841206;0.16089066863059998;0.03354427590966225;0.9045511484146118;0.09679204225540161
2;0.3527982532978058;0.030851900577545166;0.7795275449752808;0.264454185962677;0.3447444438934326;0.027736961841583252;0.9336212873458862;0.22711749374866486
3;0.4698314070701599;0.02685404010117054;0.7883925437927246;0.36867639422416687;0.5294710397720337;0.02577236108481884;0.881441056728363;0.4013497531414032
4;0.5150027871131897;0.024994099512696266;0.7998313307762146;0.4165065288543701;0.5308505892753601;0.024872416630387306;0.8864327073097229;0.3996003270149231
5;0.5753021836280823;0.022810975089669228;0.8118480443954468;0.4813876748085022;0.5497158169746399;0.025244614109396935;0.867190957069397;0.41886284947395325
6;0.656091034412384;0.019830169156193733;0.8211126923561096;0.5790317058563232;0.5324409604072571;0.026579320430755615;0.8716242909431458;0.4018118977546692
7;0.6992301344871521;0.018017977476119995;0.8289302587509155;0.6345559358596802;0.7169750928878784;0.01789042539894581;0.8481578230857849;0.6371764540672302
8;0.7346378564834595;0.015891794115304947;0.843986988067627;0.677112877368927;0.7001631855964661;0.018811607733368874;0.8224257826805115;0.6267495155334473
9;0.7713836431503296;0.013614309951663017;0.8496550917625427;0.7249979972839355;0.7186825275421143;0.016612188890576363;0.7997388243675232;0.6644139885902405
10;0.7857642769813538;0.012890339829027653;0.8520755171775818;0.7452702522277832;0.7681735157966614;0.01718880608677864;0.735440194606781;0.8242475986480713
11;0.8140571713447571;0.011189126409590244;0.8657260537147522;0.7800289392471313;0.828825056552887;0.011790278367698193;0.8440219759941101;0.8256645798683167
12;0.8355589509010315;0.009964379481971264;0.8779788017272949;0.8068336248397827;0.8085970878601074;0.012620405294001102;0.8101539015769958;0.8227927684783936
13;0.8461052775382996;0.009183832444250584;0.8827028870582581;0.820560872554779;0.8398256897926331;0.010545577853918076;0.8260602355003357;0.8653030395507812
14;0.8581144213676453;0.008400906808674335;0.8905596733093262;0.8357700705528259;0.8381386399269104;0.010893739759922028;0.8596636056900024;0.8242086172103882
15;0.8511351943016052;0.009163913317024708;0.8848785161972046;0.8317256569862366;0.7370428442955017;0.019767064601182938;0.6527573466300964;0.8911260962486267
16;0.8755742311477661;0.0073213111609220505;0.9007397890090942;0.8574011325836182;0.8537842035293579;0.010690990835428238;0.8698433637619019;0.8447332978248596
17;0.9003947973251343;0.0056250677444040775;0.914371132850647;0.8891112208366394;0.8323994278907776;0.011771254241466522;0.8978874087333679;0.7966546416282654
18;0.9100991487503052;0.004938608966767788;0.9220533967018127;0.9004406332969666;0.8518758416175842;0.012103201821446419;0.8881027698516846;0.8249783515930176
19;0.9123570322990417;0.004900182597339153;0.924940824508667;0.9024558663368225;0.8415754437446594;0.012784290127456188;0.8801316618919373;0.8195341229438782
20;0.884795606136322;0.006783398799598217;0.9059747457504272;0.87064528465271;0.8446158766746521;0.011954251676797867;0.8771401047706604;0.8202599287033081
21;0.9218806624412537;0.004384306259453297;0.9332484602928162;0.9121951460838318;0.8437496423721313;0.013660507276654243;0.8663659691810608;0.833217978477478
22;0.9341908097267151;0.0036953852977603674;0.9425177574157715;0.9269173741340637;0.818558931350708;0.013000947423279285;0.7924445867538452;0.854972243309021
23;0.928256630897522;0.0039999703876674175;0.9378111958503723;0.9203789830207825;0.8671123385429382;0.012890082783997059;0.8722913265228271;0.8653087019920349
24;0.9422537684440613;0.00319320778362453;0.9488922357559204;0.9363774657249451;0.8605047464370728;0.014561929740011692;0.8874410390853882;0.8414037823677063
25;0.9472007155418396;0.0029085157439112663;0.9529786705970764;0.9420819282531738;0.8453769087791443;0.015628231689333916;0.8772610425949097;0.8309323191642761
26;0.9492948651313782;0.0027242370415478945;0.9546250700950623;0.9445755481719971;0.8388300538063049;0.018645090982317924;0.8790838122367859;0.8104825615882874
27;0.9524095058441162;0.002583782421424985;0.9567872285842896;0.9484947323799133;0.8517773151397705;0.018192945048213005;0.8673927187919617;0.8422393202781677
28;0.9314913153648376;0.003971407655626535;0.9448670744895935;0.9241375923156738;0.7427237033843994;0.01936047524213791;0.8395823836326599;0.6929071545600891
29;0.8491995930671692;0.009608278051018715;0.8971369862556458;0.8308544158935547;0.8338949680328369;0.013447022996842861;0.8820425271987915;0.8050475120544434
30;0.8897443413734436;0.0069958968088030815;0.9175338745117188;0.8773859143257141;0.8290088176727295;0.011282401159405708;0.8179874420166016;0.8473379611968994
31;0.9327027201652527;0.003852702910080552;0.94093918800354;0.9265094995498657;0.8615730404853821;0.016087032854557037;0.8852169513702393;0.8439366817474365
32;0.956339418888092;0.0024138856679201126;0.9600297212600708;0.9530261158943176;0.8597964644432068;0.01831124722957611;0.8891541361808777;0.8393261432647705
33;0.961735725402832;0.0020951528567820787;0.9645529985427856;0.9590850472450256;0.844655454158783;0.020485861226916313;0.8949441313743591;0.818705677986145
